sample_id,timestamp,accel_x,accel_y,accel_z,label
still_52,520,-0.050903,0.03064,0.980957,still
still_52,540,-0.044922,0.030884,1.001465,still
still_52,560,-0.04541,0.029419,1.024536,still
still_52,580,-0.040649,0.033936,1.00647,still
still_52,600,-0.049561,0.028687,0.982544,still
still_52,620,-0.046509,0.029663,0.988525,still
still_52,640,-0.050903,0.025879,1.001587,still
still_52,660,-0.043823,0.03418,0.974854,still
still_52,680,-0.042358,0.036499,0.984985,still
still_52,700,-0.033447,0.022339,0.995483,still
still_52,720,-0.041748,0.021973,0.988525,still
still_52,740,-0.0177,0.032227,0.997925,still
still_52,760,-0.038818,0.035278,0.988647,still
still_52,780,-0.052002,0.033447,0.978394,still
still_52,800,-0.048706,0.021484,0.986084,still
still_52,820,-0.02478,0.035889,0.99353,still
still_52,840,-0.039795,0.037964,0.989014,still
still_52,860,-0.050415,0.033203,1.000977,still
still_52,880,-0.045166,0.030396,0.999023,still
still_52,900,-0.042603,0.037476,0.994873,still
still_52,920,-0.034912,0.040161,0.991577,still
still_52,940,-0.040527,0.037964,0.988892,still
still_52,960,-0.048584,0.037476,0.992676,still
still_52,980,-0.053101,0.034058,0.994873,still
still_53,0,-0.014648,0.041382,0.989014,still
still_53,20,-0.01001,0.035645,1.000122,still
still_53,40,-0.005615,0.039673,0.983154,still
still_53,60,-0.006592,0.031494,0.997192,still
still_53,80,-0.016235,0.024292,1.008667,still
still_53,100,-0.010376,0.028442,0.993408,still
still_53,120,-0.00354,0.033813,0.979492,still
still_53,140,-0.005737,0.037842,0.977539,still
still_53,160,-0.022583,0.030273,0.984619,still
still_53,180,-0.017944,0.029175,0.988281,still
still_53,200,-0.010254,0.033936,0.996094,still
still_53,220,-0.004761,0.035645,0.999878,still
still_53,240,-0.000732,0.035767,0.984619,still
still_53,260,-0.018311,0.028198,0.986206,still
still_53,280,-0.006104,0.02832,1.000244,still
still_53,300,0.001831,0.031616,0.996582,still
still_53,320,-0.019409,0.025757,1.006958,still
still_53,340,-0.004395,0.031738,0.993042,still
still_53,360,-0.014282,0.03125,0.981079,still
still_53,380,-0.008545,0.040283,0.980713,still
still_53,400,-0.010864,0.040283,0.993652,still
still_53,420,-0.011353,0.033447,1.002197,still
still_53,440,-0.016846,0.025269,0.989502,still
still_53,460,-0.005249,0.032837,0.982666,still
still_53,480,-0.008179,0.039307,0.988525,still
still_53,500,-0.015503,0.043091,0.99707,still
still_53,520,-0.012207,0.034546,0.985107,still
still_53,540,-0.01709,0.029907,0.988525,still
still_53,560,-0.015869,0.028687,1.00061,still
still_53,580,-0.022339,0.033081,0.993286,still
still_53,600,-0.015991,0.035522,0.980835,still
still_53,620,-0.020752,0.028809,1.002563,still
still_53,640,0,0.02832,1.003784,still
still_53,660,-0.01062,0.021851,0.997559,still
still_53,680,-0.018311,0.027222,0.994263,still
still_53,700,-0.017456,0.024658,0.988037,still
still_53,720,-0.029053,0.026733,0.989868,still
still_53,740,-0.023926,0.028931,0.990356,still
still_53,760,-0.022583,0.03894,0.987183,still
still_53,780,-0.012329,0.039551,0.987305,still
still_53,800,-0.02771,0.040771,0.981689,still
still_53,820,-0.017578,0.035889,0.984741,still
still_53,840,-0.026489,0.026733,1.001465,still
still_53,860,-0.015869,0.031006,1,still
still_53,880,-0.02002,0.03894,0.987793,still
still_53,900,-0.017456,0.039063,0.98999,still
still_53,920,-0.031494,0.029175,0.992554,still
still_53,940,-0.024536,0.025391,0.991577,still
still_53,960,-0.016846,0.027954,0.986328,still
still_53,980,-0.020386,0.035522,0.990723,still
still_54,0,-0.016479,0.023804,0.986816,still
still_54,20,-0.006958,0.034912,0.984985,still
still_54,40,0.003174,0.03418,0.986694,still
still_54,60,0.000488,0.043579,0.974243,still
still_54,80,-0.005493,0.034668,0.980713,still
still_54,100,-0.00354,0.033081,1,still
still_54,120,-0.001221,0.039063,0.99353,still
still_54,140,0.00293,0.04834,0.977539,still
still_54,160,-0.005371,0.046753,0.97644,still
still_54,180,-0.004639,0.039185,0.992676,still
still_54,200,-0.010498,0.030273,1.002441,still
still_54,220,-0.005249,0.036255,0.997925,still
still_54,240,-0.004028,0.041016,0.993164,still
still_54,260,-0.006958,0.046997,0.984985,still
still_54,280,-0.003418,0.0354,0.986206,still
still_54,300,-0.004883,0.034302,0.982544,still
still_54,320,-0.008301,0.027466,0.996826,still
still_54,340,-0.007813,0.03418,0.986938,still
still_54,360,0.007813,0.043823,0.982056,still
still_54,380,-0.008667,0.043579,0.994751,still
still_54,400,-0.008911,0.038208,0.983643,still
still_54,420,-0.010132,0.036987,0.97937,still
still_54,440,-0.001221,0.039063,1.00415,still
still_54,460,-0.00708,0.039551,1.008667,still
still_54,480,0.001343,0.04187,1.001221,still
still_54,500,-0.003296,0.047729,0.995605,still
still_54,520,-0.003052,0.050659,0.989014,still
still_54,540,-0.015991,0.036499,0.994995,still
still_54,560,0.000488,0.040771,0.98291,still
still_54,580,-0.00061,0.045898,0.977173,still
still_54,600,-0.007813,0.045166,0.985596,still
still_54,620,-0.017334,0.036011,0.992432,still
still_54,640,-0.007568,0.033447,0.986084,still
still_54,660,-0.017456,0.030396,0.987427,still
still_54,680,0.000732,0.040039,0.982666,still
still_54,700,-0.009155,0.037598,1.000977,still
still_54,720,-0.01355,0.038574,1.013184,still
still_54,740,-0.006714,0.033081,0.98999,still
still_54,760,-0.013672,0.035767,0.974731,still
still_54,780,-0.022705,0.037476,0.97876,still
still_54,800,-0.008667,0.044312,0.972534,still
still_54,820,-0.00708,0.045654,0.990845,still
still_54,840,-0.006958,0.045776,1.003784,still
still_54,860,-0.013794,0.039429,0.988892,still
still_54,880,-0.006958,0.042969,0.981567,still
still_54,900,-0.016479,0.043457,0.998169,still
still_54,920,-0.010376,0.040039,1.00061,still
still_54,940,-0.018555,0.041504,1.000977,still
still_54,960,-0.007568,0.041016,0.99646,still
still_54,980,-0.016479,0.040527,0.992798,still
still_55,0,-0.014282,0.040405,0.995239,still
still_55,20,-0.006592,0.04126,0.978516,still
still_55,40,0.005249,0.043213,0.998413,still
still_55,60,-0.002319,0.040161,1.012817,still
still_55,80,-0.003174,0.039063,0.99353,still
still_55,100,-0.005859,0.039307,0.989502,still
still_55,120,-0.006104,0.045044,0.98645,still
still_55,140,-0.006714,0.04895,0.980469,still
still_55,160,0.00354,0.046387,0.980835,still
still_55,180,-0.009399,0.04187,0.999634,still
still_55,200,-0.002563,0.034302,1.00061,still
still_55,220,-0.003784,0.033203,0.996826,still
still_55,240,0.000488,0.034424,0.991089,still
still_55,260,-0.013062,0.031616,0.993896,still
still_55,280,-0.008423,0.035767,0.974976,still
still_55,300,-0.008667,0.032715,0.965332,still
still_55,320,-0.01123,0.034424,0.974976,still
still_55,340,0.003296,0.030762,0.979858,still
still_55,360,-0.000366,0.023682,0.999878,still
still_55,380,-0.010986,0.020386,1.013672,still
still_55,400,-0.011475,0.017212,1.014648,still
still_55,420,-0.000366,0.028076,0.999756,still
still_55,440,-0.010132,0.030762,0.979736,still
still_55,460,-0.004883,0.030273,0.979492,still
still_55,480,0.000488,0.029541,0.984619,still
still_55,500,-0.018066,0.018311,1.005127,still
still_55,520,-0.004883,0.02002,1.003296,still
still_55,540,-0.010986,0.022949,0.993042,still
still_55,560,-0.016113,0.025757,0.998535,still
still_55,580,-0.008789,0.024536,1.00415,still
still_55,600,-0.006226,0.026611,0.99585,still
still_55,620,-0.014282,0.026367,1.000732,still
still_55,640,-0.005127,0.033813,1.000488,still
still_55,660,-0.015259,0.031616,0.970825,still
still_55,680,-0.02002,0.02832,0.988281,still
still_55,700,-0.012817,0.02478,0.998047,still
still_55,720,-0.013184,0.030029,0.992554,still
still_55,740,-0.010376,0.028076,0.997314,still
still_55,760,-0.006104,0.038452,0.987671,still
still_55,780,-0.013306,0.034546,0.977783,still
still_55,800,-0.013916,0.034058,0.980103,still
still_55,820,-0.019165,0.03125,1.000122,still
still_55,840,-0.010132,0.032471,0.981934,still
still_55,860,-0.009277,0.03833,0.970215,still
still_55,880,-0.010986,0.030762,0.978027,still
still_55,900,-0.014526,0.027588,1.002319,still
still_55,920,-0.017578,0.027832,1.000488,still
still_55,940,-0.017822,0.032471,0.973633,still
still_55,960,-0.021362,0.03186,0.981079,still
still_55,980,-0.011108,0.032471,1.004639,still
still_56,0,-0.025391,0.037598,0.994751,still
still_56,20,-0.03186,0.033325,0.98938,still
still_56,40,-0.032837,0.037598,0.997925,still
still_56,60,-0.024414,0.038208,0.983032,still
still_56,80,-0.031616,0.03772,0.989136,still
still_56,100,-0.020874,0.036743,0.99646,still
still_56,120,-0.036255,0.033325,1.001221,still
still_56,140,-0.024414,0.035156,0.996338,still
still_56,160,-0.024536,0.036987,0.987793,still
still_56,180,-0.014648,0.035522,0.999268,still
still_56,200,-0.035156,0.035156,0.998291,still
still_56,220,-0.031982,0.036865,0.980469,still
still_56,240,-0.001709,0.041748,0.970581,still
still_56,260,-0.030762,0.035889,1.005493,still
still_56,280,-0.027466,0.0354,1.013184,still
still_56,300,-0.025757,0.035767,0.99231,still
still_56,320,-0.023926,0.037598,0.977661,still
still_56,340,-0.029297,0.039063,0.992554,still
still_56,360,-0.014648,0.045532,0.97522,still
still_56,380,-0.030396,0.043335,0.98291,still
still_56,400,-0.026245,0.040161,0.996704,still
still_56,420,-0.023315,0.042847,0.992187,still
still_56,440,-0.019775,0.045044,1.002441,still
still_56,460,-0.018677,0.043335,0.989136,still
still_56,480,-0.031494,0.039917,0.980591,still
still_56,500,-0.025879,0.039795,0.978882,still
still_56,520,-0.014648,0.041504,0.987061,still
still_56,540,-0.019897,0.039673,1.009033,still
still_56,560,-0.028442,0.039429,1.007568,still
still_56,580,-0.016235,0.051147,0.984131,still
still_56,600,-0.027954,0.05127,0.990112,still
still_56,620,-0.024048,0.052124,0.976562,still
still_56,640,-0.022217,0.046021,0.984741,still
still_56,660,-0.025146,0.047363,1.004517,still
still_56,680,-0.024658,0.046997,1.01062,still
still_56,700,-0.025024,0.046143,0.982544,still
still_56,720,-0.018433,0.042358,0.98877,still
still_56,740,-0.019287,0.044312,0.987427,still
still_56,760,-0.02002,0.057495,0.983154,still
still_56,780,-0.02417,0.057617,0.980957,still
still_56,800,-0.024048,0.05127,0.996582,still
still_56,820,-0.026001,0.050903,0.996948,still
still_56,840,-0.027954,0.050171,0.988281,still
still_56,860,-0.025024,0.052246,0.984131,still
still_56,880,-0.015015,0.050293,0.999146,still
still_56,900,-0.026733,0.050659,1.01001,still
still_56,920,-0.025635,0.057373,0.984863,still
still_56,940,-0.015747,0.063477,0.963867,still
still_56,960,-0.023682,0.055542,0.980103,still
still_56,980,-0.022583,0.054077,0.997925,still
still_57,0,-0.045654,-0.005737,0.981689,still
still_57,20,-0.058594,-0.019165,1.000488,still
still_57,40,-0.043091,-0.00769,0.993652,still
still_57,60,-0.056885,0.000366,0.984985,still
still_57,80,-0.04834,-0.015381,0.998657,still
still_57,100,-0.070312,-0.013672,0.995361,still
still_57,120,-0.058472,-0.01062,0.966919,still
still_57,140,-0.050293,-0.002197,0.95813,still
still_57,160,-0.057495,-0.009521,0.988403,still
still_57,180,-0.046509,-0.018555,0.997559,still
still_57,200,-0.030884,-0.02417,1.000732,still
still_57,220,-0.033447,-0.016602,0.985229,still
still_57,240,-0.018921,-0.013062,0.975464,still
still_57,260,-0.0448,-0.004761,1.000488,still
still_57,280,-0.053101,-0.005005,1.014404,still
still_57,300,-0.034302,-0.000366,1.004028,still
still_57,320,-0.047241,-0.000488,0.978516,still
still_57,340,-0.045044,0.00061,0.972046,still
still_57,360,-0.031616,-0.000244,1.001709,still
still_57,380,-0.030762,0.006836,1.008911,still
still_57,400,-0.050781,0.00415,1.003784,still
still_57,420,-0.035522,0.008667,0.986328,still
still_57,440,-0.033081,0.005981,0.979126,still
still_57,460,-0.035645,0.006836,0.985474,still
still_57,480,-0.038086,0.004272,0.988525,still
still_57,500,-0.041748,0.007813,0.983887,still
still_57,520,-0.044434,0.011841,0.989258,still
still_57,540,-0.043579,0.003418,0.98999,still
still_57,560,-0.049194,-0.013916,1.00061,still
still_57,580,-0.035278,-0.005127,1.012451,still
still_57,600,-0.040894,0.002808,1.006104,still
still_57,620,-0.035522,0.011719,0.995361,still
still_57,640,-0.04126,0.01123,1.00061,still
still_57,660,-0.036621,0.006714,0.994995,still
still_57,680,-0.037842,0.005371,0.959351,still
still_57,700,-0.04248,-0.001099,0.966064,still
still_57,720,-0.046997,-0.005005,0.993774,still
still_57,740,-0.036621,-0.00415,0.990723,still
still_57,760,-0.031128,-0.000732,0.989868,still
still_57,780,-0.0271,-0.005615,0.995239,still
still_57,800,-0.033203,-0.004395,0.984863,still
still_57,820,-0.045166,-0.00708,1.003052,still
still_57,840,-0.037231,-0.000366,0.994751,still
still_57,860,-0.040283,0.009155,0.976562,still
still_57,880,-0.03064,0.008667,0.973877,still
still_57,900,-0.040039,-0.000732,0.988281,still
still_57,920,-0.049683,-0.00415,0.989502,still
still_57,940,-0.037231,0.003174,0.983887,still
still_57,960,-0.041016,0.008057,0.976196,still
still_57,980,-0.044434,0.006104,0.995117,still
still_58,0,-0.02771,0.028076,0.999268,still
still_58,20,-0.033691,0.026001,0.997925,still
still_58,40,-0.003174,0.028564,0.988281,still
still_58,60,-0.029785,0.022339,0.973389,still
still_58,80,-0.023437,0.025024,0.986572,still
still_58,100,-0.022461,0.02002,1.00061,still
still_58,120,-0.005615,0.030273,0.975464,still
still_58,140,-0.035767,0.026978,0.978149,still
still_58,160,-0.021606,0.022461,0.983765,still
still_58,180,-0.013916,0.026001,0.998169,still
still_58,200,-0.021362,0.0271,1.00061,still
still_58,220,-0.018921,0.023682,0.987183,still
still_58,240,-0.019287,0.020996,0.990356,still
still_58,260,-0.027222,0.017212,1.000488,still
still_58,280,-0.028687,0.014893,0.989746,still
still_58,300,-0.008179,0.026978,0.984741,still
still_58,320,-0.038696,0.019531,1.001709,still
still_58,340,-0.029663,0.019897,0.99646,still
still_58,360,-0.02832,0.021606,1.00061,still
still_58,380,-0.014771,0.025757,0.992676,still
still_58,400,-0.023926,0.022705,0.995239,still
still_58,420,-0.029541,0.029663,1.004395,still
still_58,440,-0.010742,0.030273,0.986084,still
still_58,460,-0.036377,0.02356,0.987183,still
still_58,480,-0.03125,0.027954,0.971924,still
still_58,500,-0.022705,0.022949,0.99231,still
still_58,520,-0.0177,0.025757,0.99939,still
still_58,540,-0.012695,0.026245,0.99646,still
still_58,560,-0.018555,0.02356,0.997437,still
still_58,580,-0.031494,0.029419,0.997437,still
still_58,600,-0.032593,0.031006,0.984863,still
still_58,620,-0.031982,0.026978,0.992798,still
still_58,640,-0.023315,0.030518,0.994141,still
still_58,660,-0.036621,0.03418,0.997803,still
still_58,680,-0.030884,0.023804,0.978516,still
still_58,700,-0.023682,0.021729,0.988281,still
still_58,720,-0.034058,0.022949,1.005981,still
still_58,740,-0.023315,0.029053,1.000122,still
still_58,760,-0.023804,0.024536,0.990723,still
still_58,780,-0.026001,0.02356,0.986084,still
still_58,800,-0.036377,0.022827,0.995239,still
still_58,820,-0.033081,0.026367,0.988525,still
still_58,840,-0.02417,0.027222,0.975342,still
still_58,860,-0.027954,0.023804,0.990845,still
still_58,880,-0.022339,0.026123,0.99231,still
still_58,900,-0.035034,0.023193,0.992065,still
still_58,920,-0.028198,0.026978,0.984375,still
still_58,940,-0.036255,0.02832,0.984863,still
still_58,960,-0.023926,0.025391,0.98584,still
still_58,980,-0.028931,0.021729,0.99292,still
still_59,0,-0.043945,0.018311,0.987183,still
still_59,20,-0.05603,0.008423,1.008545,still
still_59,40,-0.044922,0.012817,0.997192,still
still_59,60,-0.063232,0.019409,0.983643,still
still_59,80,-0.048706,0.017578,0.978882,still
still_59,100,-0.057129,0.019409,0.99939,still
still_59,120,-0.060181,0.02063,1.024292,still
still_59,140,-0.038208,0.030518,0.980225,still
still_59,160,-0.050659,0.027222,0.973022,still
still_59,180,-0.058594,0.025513,0.967407,still
still_59,200,-0.064087,0.013306,0.99585,still
still_59,220,-0.046875,0.025024,0.992554,still
still_59,240,-0.050903,0.032471,0.985474,still
still_59,260,-0.042236,0.025513,0.983887,still
still_59,280,-0.05542,0.015625,0.996948,still
still_59,300,-0.047363,0.023682,0.992554,still
still_59,320,-0.041626,0.026978,0.988525,still
still_59,340,-0.050415,0.022949,0.990845,still
still_59,360,-0.040771,0.023071,0.988892,still
still_59,380,-0.043457,0.017212,0.99646,still
still_59,400,-0.040527,0.015991,0.984131,still
still_59,420,-0.033447,0.016846,0.998291,still
still_59,440,-0.0448,0.017334,1.004883,still
still_59,460,-0.038818,0.019165,0.992798,still
still_59,480,-0.027588,0.023071,0.98645,still
still_59,500,-0.032104,0.021606,0.998657,still
still_59,520,-0.039063,0.015381,1.012573,still
still_59,540,-0.042725,0.024536,0.990967,still
still_59,560,-0.029907,0.022095,0.984375,still
still_59,580,-0.025879,0.023193,0.984497,still
still_59,600,-0.043457,0.016235,0.988159,still
still_59,620,-0.040649,0.018066,0.989014,still
still_59,640,-0.039307,0.0177,0.988281,still
still_59,660,-0.043823,0.016602,1.000488,still
still_59,680,-0.042358,0.015747,1.002686,still
still_59,700,-0.024292,0.016846,0.987549,still
still_59,720,-0.046021,0.012207,0.998047,still
still_59,740,-0.040771,0.013062,1.005005,still
still_59,760,-0.035645,0.015259,1.007568,still
still_59,780,-0.023926,0.02063,0.968872,still
still_59,800,-0.039795,0.013428,0.974365,still
still_59,820,-0.037354,0.010376,0.991211,still
still_59,840,-0.033813,0.014282,0.999023,still
still_59,860,-0.035889,0.017334,0.99353,still
still_59,880,-0.039795,0.023437,0.994629,still
still_59,900,-0.026367,0.019287,0.98877,still
still_59,920,-0.040161,0.012573,0.984375,still
still_59,940,-0.037109,0.007568,0.996826,still
still_59,960,-0.045776,0.012573,0.994385,still
still_59,980,-0.02832,0.017334,0.987915,still
still_60,0,-0.060181,-0.051025,0.970703,still
still_60,20,-0.035645,-0.019409,1.012451,still
still_60,40,-0.016846,-0.022217,0.993774,still
still_60,60,-0.033936,-0.038818,0.956055,still
still_60,80,-0.044067,-0.054687,0.975098,still
still_60,100,-0.062744,-0.072388,1.006836,still
still_60,120,-0.046997,-0.051758,1.001099,still
still_60,140,-0.047974,-0.053711,0.988037,still
still_60,160,-0.061401,-0.066895,0.972534,still
still_60,180,-0.055786,-0.023437,0.957764,still
still_60,200,-0.027832,-0.047241,0.992798,still
still_60,220,-0.057129,-0.061157,0.999756,still
still_60,240,-0.057007,-0.049438,0.996216,still
still_60,260,-0.041382,-0.034668,1.005005,still
still_60,280,-0.042358,-0.059937,0.965454,still
still_60,300,-0.040283,-0.036377,0.996216,still
still_60,320,-0.078369,-0.060913,0.971191,still
still_60,340,-0.073364,-0.052368,0.984741,still
still_60,360,-0.046143,-0.066528,1.006836,still
still_60,380,-0.072632,-0.066772,0.975708,still
still_60,400,-0.039795,-0.035889,1.002686,still
still_60,420,-0.020264,-0.021729,0.983887,still
still_60,440,-0.005371,-0.014893,0.97583,still
still_60,460,-0.022095,-0.033691,1.002075,still
still_60,480,-0.105103,-0.093506,0.980591,still
still_60,500,-0.04248,-0.054565,1.039429,still
still_60,520,-0.044067,-0.065918,0.987427,still
still_60,540,-0.099487,-0.072632,0.934937,still
still_60,560,-0.06543,-0.067871,0.976562,still
still_60,580,-0.043823,-0.028931,1.035645,still
still_60,600,-0.032959,-0.030884,1.040283,still
still_60,620,-0.088257,-0.08667,0.974976,still
still_60,640,-0.078125,-0.081665,0.940796,still
still_60,660,-0.04541,-0.04541,1.00415,still
still_60,680,-0.034058,-0.039063,0.994141,still
still_60,700,-0.042847,-0.040771,1.000488,still
still_60,720,-0.054687,-0.053833,0.980957,still
still_60,740,-0.076538,-0.066895,0.988892,still
still_60,760,-0.071045,-0.058838,0.979736,still
still_60,780,-0.044922,-0.046753,1.014526,still
still_60,800,-0.087891,-0.057251,0.989746,still
still_60,820,-0.0896,-0.067261,0.98999,still
still_60,840,-0.048584,-0.036865,0.969482,still
still_60,860,-0.029663,-0.000488,0.961426,still
still_60,880,-0.033691,-0.016235,0.957764,still
still_60,900,-0.012451,-0.016724,0.97937,still
still_60,920,-0.034424,-0.047729,1.000977,still
still_60,940,-0.05542,-0.079102,1.004395,still
still_60,960,-0.051636,-0.087036,1.038696,still
still_60,980,-0.079712,-0.081543,1.022461,still
still_61,0,-0.057861,-0.053589,1.016235,still
still_61,20,-0.043701,-0.034668,0.999878,still
still_61,40,-0.064453,-0.064087,0.995361,still
still_61,60,-0.020386,-0.023071,0.980957,still
still_61,80,-0.016235,-0.001953,0.986084,still
still_61,100,-0.031494,-0.021851,0.976074,still
still_61,120,-0.019043,-0.022583,1.016357,still
still_61,140,-0.069824,-0.054932,0.998779,still
still_61,160,-0.077148,-0.062622,0.992432,still
still_61,180,-0.046509,-0.036255,0.969116,still
still_61,200,-0.0271,-0.011353,0.993286,still
still_61,220,-0.034546,-0.006104,1.007813,still
still_61,240,-0.069336,-0.052734,0.963257,still
still_61,260,-0.026489,-0.032593,1.000732,still
still_61,280,-0.015991,0.004028,1.008667,still
still_61,300,-0.029907,-0.029053,1.005615,still
still_61,320,-0.095215,-0.073608,0.958984,still
still_61,340,-0.043945,-0.021606,1.026001,still
still_61,360,-0.052856,-0.033569,1.009033,still
still_61,380,-0.053711,-0.043701,1.027588,still
still_61,400,-0.063354,-0.041016,0.937744,still
still_61,420,-0.002563,-0.0271,0.987671,still
still_61,440,-0.006348,0.00354,0.953125,still
still_61,460,-0.008179,-0.00415,1.0177,still
still_61,480,-0.062378,-0.053955,0.999756,still
still_61,500,-0.064209,-0.058228,0.976318,still
still_61,520,-0.047485,-0.039185,1.00061,still
still_61,540,-0.049438,-0.03186,1.000488,still
still_61,560,-0.046143,-0.047241,0.954346,still
still_61,580,-0.029663,-0.021484,0.991333,still
still_61,600,-0.006592,0.00415,1.015869,still
still_61,620,-0.017578,-0.009155,0.984253,still
still_61,640,-0.033325,-0.024292,0.956787,still
still_61,660,-0.035522,-0.036011,1.01416,still
still_61,680,-0.089722,-0.072266,0.991333,still
still_61,700,-0.053101,-0.065308,1.004272,still
still_61,720,-0.03479,-0.019043,0.991821,still
still_61,740,-0.053711,-0.034302,0.963135,still
still_61,760,-0.028442,-0.034668,0.967285,still
still_61,780,-0.049683,-0.025391,0.976562,still
still_61,800,-0.039063,-0.026978,0.994629,still
still_61,820,-0.011597,-0.006714,1.001953,still
still_61,840,-0.02356,-0.03894,0.99353,still
still_61,860,-0.058105,-0.043091,0.980957,still
still_61,880,-0.039429,-0.033325,1.01709,still
still_61,900,-0.05603,-0.030273,0.994629,still
still_61,920,-0.064087,-0.075439,0.963013,still
still_61,940,-0.042236,-0.037354,0.977417,still
still_61,960,-0.014893,0.002441,1.02356,still
still_61,980,-0.028198,-0.013184,0.958862,still
still_62,0,-0.012451,-0.030762,1.008301,still
still_62,20,-0.054932,-0.039185,0.989746,still
still_62,40,-0.075806,-0.075928,0.990356,still
still_62,60,-0.057861,-0.064819,1.00061,still
still_62,80,-0.050171,-0.036011,0.993164,still
still_62,100,-0.00354,0.010986,1.000488,still
still_62,120,-0.034302,-0.028564,0.93689,still
still_62,140,-0.037109,-0.011597,0.950073,still
still_62,160,-0.030029,-0.007568,1.021118,still
still_62,180,-0.032715,-0.019775,1.03479,still
still_62,200,-0.045044,-0.045654,1.03064,still
still_62,220,-0.047607,-0.055908,0.973511,still
still_62,240,-0.075928,-0.068726,0.963745,still
still_62,260,-0.056519,-0.068115,0.991211,still
still_62,280,-0.042969,-0.051636,1.041992,still
still_62,300,-0.048706,0.000244,0.911011,still
still_62,320,0.035889,0.020752,0.973389,still
still_62,340,-0.014282,0.017212,0.969971,still
still_62,360,-0.053467,-0.055664,1.005127,still
still_62,380,-0.071289,-0.046997,1.017822,still
still_62,400,-0.020874,-0.005127,1.033447,still
still_62,420,-0.017334,-0.015625,0.993164,still
still_62,440,-0.071655,-0.060181,0.940796,still
still_62,460,-0.04895,-0.030273,0.967896,still
still_62,480,-0.014526,-0.005371,1.002075,still
still_62,500,-0.042847,-0.013062,1.01062,still
still_62,520,-0.020386,-0.024414,0.989746,still
still_62,540,-0.008911,0.001343,1.00647,still
still_62,560,0.006958,-0.035034,1.003784,still
still_62,580,-0.102905,-0.061523,0.970703,still
still_62,600,-0.072388,-0.083008,1.00293,still
still_62,620,-0.019531,-0.023315,1.007813,still
still_62,640,-0.017822,-0.000244,0.965454,still
still_62,660,-0.009888,-0.019165,0.977783,still
still_62,680,-0.03186,-0.017334,0.970825,still
still_62,700,-0.014282,-0.005127,0.980591,still
still_62,720,-0.032227,-0.030884,1.022217,still
still_62,740,-0.064453,-0.072266,0.990479,still
still_62,760,-0.058594,-0.047607,0.994385,still
still_62,780,-0.052612,-0.052734,0.988892,still
still_62,800,-0.026855,-0.03186,1.004028,still
still_62,820,-0.035156,-0.007568,0.965576,still
still_62,840,-0.001343,-0.00061,0.988647,still
still_62,860,-0.01355,-0.000488,0.983276,still
still_62,880,0.010498,-0.041992,1.001587,still
still_62,900,-0.075806,-0.046265,0.97168,still
still_62,920,-0.046997,-0.040161,1.020508,still
still_62,940,-0.062744,-0.05896,1.008301,still
still_62,960,-0.058716,-0.047852,0.976807,still
still_62,980,0.032227,0.047363,1.023926,still
still_63,0,-0.032471,-0.017944,0.990723,still
still_63,20,-0.033691,-0.022217,0.964478,still
still_63,40,-0.010986,-0.001709,0.946655,still
still_63,60,-0.004517,0.029175,0.993408,still
still_63,80,-0.0177,0.000488,0.990845,still
still_63,100,-0.021851,-0.061768,1.005127,still
still_63,120,-0.077881,-0.098267,1.022705,still
still_63,140,-0.080322,-0.112793,1.047485,still
still_63,160,-0.040894,-0.045044,1.001709,still
still_63,180,-0.033569,-0.005615,0.956909,still
still_63,200,-0.028564,-0.02063,0.928345,still
still_63,220,-0.02356,-0.001953,0.982544,still
still_63,240,-0.015381,0.020752,0.998169,still
still_63,260,-0.042603,-0.040283,1.005615,still
still_63,280,-0.052612,-0.057129,0.999756,still
still_63,300,-0.037109,-0.042603,0.998657,still
still_63,320,-0.030151,-0.042847,1.005615,still
still_63,340,-0.070068,-0.022461,0.950317,still
still_63,360,-0.037231,-0.027466,0.97644,still
still_63,380,-0.034424,-0.025391,0.985229,still
still_63,400,-0.071533,-0.015991,0.976562,still
still_63,420,-0.030029,-0.038696,0.998779,still
still_63,440,-0.028687,-0.004272,0.98877,still
still_63,460,-0.015991,-0.015015,0.994629,still
still_63,480,-0.026123,-0.026245,0.986816,still
still_63,500,-0.024902,-0.063965,1.012085,still
still_63,520,-0.060059,-0.043701,1.006592,still
still_63,540,-0.067749,-0.056152,0.989258,still
still_63,560,-0.031006,-0.025269,0.978027,still
still_63,580,-0.022461,-0.005615,0.986206,still
still_63,600,-0.040894,-0.031982,0.994629,still
still_63,620,-0.049805,-0.036865,0.953979,still
still_63,640,-0.035889,-0.02356,0.99231,still
still_63,660,-0.017944,-0.007324,1.014893,still
still_63,680,-0.028198,-0.024902,0.988647,still
still_63,700,-0.030518,-0.037109,0.984985,still
still_63,720,-0.005127,-0.053467,0.997437,still
still_63,740,-0.029053,-0.021851,0.992554,still
still_63,760,-0.049194,-0.036011,0.992432,still
still_63,780,-0.052979,-0.029541,0.974731,still
still_63,800,-0.064087,-0.061279,0.975342,still
still_63,820,-0.086426,-0.03186,0.98938,still
still_63,840,-0.019653,-0.006348,1.011963,still
still_63,860,-0.047119,-0.014526,1.000854,still
still_63,880,-0.047119,-0.026001,0.969971,still
still_63,900,-0.013916,-0.01355,0.985596,still
still_63,920,0.005005,-0.008667,1.004761,still
still_63,940,-0.014893,-0.024048,0.99353,still
still_63,960,-0.047363,-0.062256,1.008545,still
still_63,980,-0.076538,-0.086792,0.993652,still
